,stickiness,simulation,average_degree,average_clustering,transitivity,diameter,radius,entropy,dead_ends,ways_4
0,3000.0,16,2.3003508771929826,0.07485380116959048,0.12264150943396226,124,62,1.8565302282499152,0.3564912280701754,0.051228070175438595
0,50.0,40,2.2,0.06666666666666667,0.11320754716981132,15,8,0.9845298991308576,0.36666666666666664,0.0
0,50.0,41,2.0869565217391304,0.043478260869565216,0.08333333333333333,11,6,1.4677339293271523,0.391304347826087,0.0
0,3000.0,17,2.288515406162465,0.08216619981325829,0.13328631875881522,114,57,1.8652580313140357,0.36204481792717086,0.0469187675070028
0,4500.0,45,2.309306569343066,0.08432177615571805,0.13814016172506738,148,74,1.9332735642017869,0.354014598540146,0.058394160583941604
0,500.0,32,2.2416666666666667,0.06944444444444448,0.11283185840707964,41,21,1.5980533562214263,0.37916666666666665,0.020833333333333332
0,500.0,26,2.237885462555066,0.057268722466960374,0.09722222222222222,38,19,1.4995653673887834,0.3832599118942731,0.04405286343612335
0,250.0,5,2.1946902654867255,0.06194690265486724,0.10096153846153846,25,13,1.4559054408706378,0.40707964601769914,0.04424778761061947
0,8500.0,25,2.2706502636203867,0.08159678634195305,0.1336079289483846,215,108,2.08058527641868,0.36354506653276425,0.04569420035149385
0,6000.0,18,2.3066153307665385,0.08441255396103192,0.13692946058091288,195,98,1.9686297961602872,0.35491774588729436,0.05635281764088204
0,8500.0,31,2.288577154308617,0.08379258517034033,0.13663739021329988,215,108,2.0844968917337012,0.36097194388777554,0.05836673346693387
0,6000.0,30,2.281115879828326,0.07975679542203197,0.13131497355462338,184,92,2.0110684234909315,0.351931330472103,0.046852646638054364
0,8500.0,19,2.2929841897233203,0.08510375494071115,0.1349108027750248,204,102,2.064058223145195,0.35449604743083,0.053606719367588936
0,6000.0,24,2.273075583420411,0.08376872169975665,0.1376734258271078,178,89,1.973125880835664,0.36468129571577845,0.04737025426680599
0,100.0,38,2.30188679245283,0.12578616352201252,0.19811320754716982,19,10,1.5399255279433512,0.33962264150943394,0.05660377358490566
0,1000.0,40,2.23109243697479,0.06267507002801116,0.10702341137123746,61,31,1.6833144059139944,0.3802521008403361,0.04201680672268908
0,100.0,10,2.188679245283019,0.08176100628930817,0.15306122448979592,19,10,1.34054781487453,0.39622641509433965,0.07547169811320754
0,1000.0,42,2.276150627615063,0.07880055788005577,0.1279317697228145,63,32,1.7018259490720204,0.3577405857740586,0.05230125523012552
0,100.0,12,2.32,0.09333333333333332,0.1485148514851485,18,9,1.31460170948675,0.32,0.06
0,6000.0,32,2.291248206599713,0.08261597321855614,0.13570274636510501,158,79,2.000283245084982,0.3593974175035868,0.05631276901004304
0,6000.0,26,2.294979079497908,0.08129939562993996,0.13130252100840337,181,91,1.9435224630427348,0.3507670850767085,0.05090655509065551
0,8500.0,27,2.281780181952299,0.08237029751659679,0.13539723983588214,205,103,2.0792572308584294,0.3621834275879026,0.051880993361199904
0,8500.0,33,2.308484551250613,0.08566290665358801,0.140641904075009,205,103,2.051434489187156,0.3567925453653752,0.06620892594409024
0,250.0,7,2.310077519379845,0.10465116279069774,0.16030534351145037,28,14,1.3741669230993687,0.3488372093023256,0.06201550387596899
0,500.0,30,2.2882882882882885,0.09684684684684682,0.15575620767494355,37,19,1.5322391029490443,0.36486486486486486,0.05405405405405406
0,500.0,24,2.310924369747899,0.08753501400560224,0.1323529411764706,44,22,1.5416529023836791,0.3403361344537815,0.037815126050420166
0,500.0,18,2.2782608695652176,0.053623188405797106,0.08647450110864745,49,25,1.491750713825879,0.36086956521739133,0.043478260869565216
0,4500.0,9,2.2830277385989657,0.07843598182103133,0.1261046095056126,147,74,1.913393870059209,0.35590032910202163,0.0465444287729196
0,4500.0,47,2.2754662840746054,0.08217758648174735,0.13755458515283842,145,73,1.9535602945403803,0.3634624581539933,0.056910569105691054
0,3000.0,29,2.3260099220411057,0.09697613985353158,0.1533678756476684,118,59,1.8294900503750886,0.3387668320340184,0.06094968107725018
0,10000.0,48,2.2915340547422023,0.08087559233326203,0.13341116535767353,231,116,2.1130674417502537,0.3613409717801825,0.0547422024188415
0,3000.0,15,2.2848920863309354,0.08021582733812924,0.13071895424836602,123,62,1.785623970376577,0.36546762589928056,0.0460431654676259
0,50.0,43,2.2,0.06666666666666667,0.15384615384615385,8,4,1.1435024870830306,0.45,0.1
0,50.0,42,2.1904761904761907,0.08730158730158728,0.15,9,5,1.5182495948338297,0.42857142857142855,0.09523809523809523
0,3000.0,14,2.2549742078113484,0.07676246622451466,0.12480916030534352,115,58,1.8683818745389682,0.37361827560795874,0.04716285924834193
0,3000.0,28,2.3031141868512113,0.086620530565167,0.14329896907216494,124,62,1.8871870621653832,0.35294117647058826,0.05467128027681661
0,10000.0,49,2.2802656953074782,0.07878008713663262,0.12944245190740136,250,125,2.071557393473281,0.3584743946860939,0.05249625026783801
0,4500.0,46,2.295206454674893,0.0888308811896854,0.14772727272727273,156,78,1.9674605245378207,0.3578547698149027,0.05647840531561462
0,4500.0,8,2.3032824780397596,0.08152257666820793,0.13130155820348305,139,70,1.917696947829251,0.3555247341655109,0.05547850208044383
0,500.0,19,2.226244343891403,0.051282051282051294,0.08716707021791767,33,17,1.6296260722892575,0.38009049773755654,0.03619909502262444
0,500.0,25,2.299145299145299,0.0947293447293447,0.15384615384615385,43,22,1.6047960246986626,0.3418803418803419,0.05982905982905983
0,500.0,31,2.2672413793103448,0.0876436781609195,0.15198237885462554,45,23,1.6847738318815504,0.36637931034482757,0.05603448275862069
0,250.0,6,2.336,0.08533333333333334,0.13333333333333333,28,14,1.3996562414622242,0.376,0.112
0,8500.0,32,2.3060054821829055,0.08642744413987838,0.13862735381565908,216,108,2.0915246080054137,0.348866184899078,0.05058559681036631
0,8500.0,26,2.2958520739630184,0.08362485423954671,0.13452914798206278,216,108,2.092363471193664,0.3595702148925537,0.05472263868065967
0,6000.0,27,2.2819414703783014,0.08107304306447817,0.1306930693069307,173,87,2.0074732719358557,0.36438258386866523,0.05424696645253391
0,6000.0,33,2.2991119005328597,0.0817051509769099,0.13327433628318583,175,88,2.002438522744141,0.35239786856127886,0.056483126110124335
0,100.0,13,2.0816326530612246,0.03741496598639455,0.07317073170731707,17,9,1.5785340805948775,0.46938775510204084,0.04081632653061224
0,1000.0,43,2.2821052631578946,0.08982456140350885,0.14680851063829786,62,31,1.7042541146918184,0.3642105263157895,0.05052631578947368
0,1000.0,18,2.2719298245614037,0.08881578947368424,0.1455981941309255,60,30,1.7206491299712396,0.36403508771929827,0.03508771929824561
0,100.0,48,2.269230769230769,0.08974358974358974,0.14705882352941177,17,9,1.4098408047050501,0.36538461538461536,0.057692307692307696
0,1000.0,30,2.2767295597484276,0.08385744234800839,0.13113006396588486,65,33,1.7001789558402514,0.36268343815513626,0.050314465408805034
0,3000.0,7,2.289384719405003,0.07268424611223781,0.12146988771691052,121,61,1.7992925195321148,0.359026369168357,0.04935767410412441
0,1000.0,24,2.2882096069868996,0.09461426491994182,0.152317880794702,66,33,1.760289484966728,0.35152838427947597,0.05021834061135371
0,8500.0,41,2.295031847133758,0.08530785562632669,0.13698979591836735,225,113,2.1016634925942363,0.3559235668789809,0.05146496815286624
0,10000.0,4,2.304006783972864,0.09080630344145199,0.1456953642384106,247,124,2.149314145130509,0.3546745813016748,0.054059783760864955
0,8500.0,9,2.2945273631840797,0.08619402985074585,0.1396738453877754,203,102,2.0663618510708024,0.3574626865671642,0.051741293532338306
0,6000.0,40,2.325826882477129,0.09130893736805125,0.14414721417617993,190,95,2.0049628753289706,0.35010555946516536,0.0633356790992259
0,500.0,42,2.2510460251046025,0.07810320781032079,0.13548387096774195,44,22,1.5240199699775927,0.3891213389121339,0.05439330543933055
0,4500.0,21,2.317782909930716,0.08414164742109334,0.13494575045207957,151,76,1.923719759785592,0.3482678983833718,0.05958429561200924
0,4500.0,35,2.2828379674017256,0.08397251518056907,0.13853965183752417,161,81,2.0258447836663995,0.3638542665388303,0.05321188878235858
0,50.0,31,2.0,0.04,0.08108108108108109,10,5,1.3959373909399524,0.48,0.0
0,50.0,25,2.2142857142857144,0.10119047619047619,0.17307692307692307,13,7,1.3070255862046376,0.39285714285714285,0.03571428571428571
0,10000.0,12,2.297394619783944,0.08479841841417697,0.13606089438629876,233,117,2.1107200958780634,0.3535267951705147,0.05528489726752807
0,50.0,19,2.142857142857143,0.0,0.0,11,6,1.413272061831755,0.42857142857142855,0.0
0,250.0,16,2.2521008403361344,0.07983193277310924,0.12,30,15,1.5006769626774767,0.36134453781512604,0.025210084033613446
0,500.0,5,2.312,0.08666666666666661,0.13745019920318724,44,22,1.4021912911138292,0.336,0.048
0,500.0,4,2.2270742358078603,0.08442503639010189,0.14651162790697675,42,21,1.6140420765746522,0.37117903930131,0.05240174672489083
0,250.0,17,2.1923076923076925,0.06730769230769229,0.1256544502617801,24,12,1.6616774847050904,0.41346153846153844,0.038461538461538464
0,50.0,18,2.2962962962962963,0.17283950617283952,0.2777777777777778,12,6,1.397625926942,0.37037037037037035,0.037037037037037035
0,50.0,24,2.24,0.13333333333333333,0.23529411764705882,10,5,1.2468506468939173,0.44,0.12
0,10000.0,13,2.2668377164849263,0.07768512579288675,0.12819383259911896,243,122,2.0775658777533397,0.36155655334616205,0.046183450930083386
0,50.0,30,2.25,0.0,0.0,12,6,1.0133509827674385,0.375,0.0
0,4500.0,34,2.278822961890979,0.07662003537546236,0.125366568914956,134,67,1.9592659263568608,0.36468885672937773,0.05161601543656536
0,4500.0,20,2.278095238095238,0.08722222222222255,0.13894277400581959,148,74,1.9545588057743752,0.35904761904761906,0.04857142857142857
0,500.0,43,2.2555066079295156,0.0748898678414097,0.12808988764044943,39,20,1.5942019557297182,0.3876651982378855,0.06167400881057269
0,6000.0,41,2.3132699753607886,0.09081309398099331,0.1438498957609451,179,90,1.9569799752860022,0.3467089053150299,0.05279831045406547
0,8500.0,8,2.294629898403483,0.08409933881631951,0.13486005089058525,201,101,2.059248255344898,0.3563134978229318,0.05079825834542816
0,8500.0,40,2.28306148055207,0.0795064826432455,0.13055028462998103,219,110,2.104687973178252,0.3628607277289837,0.05470514429109159
0,10000.0,5,2.3025350932327675,0.08324603673440813,0.13425397155020247,245,123,2.0738144993456404,0.35428451707521474,0.05845380263984915
0,1000.0,25,2.2725274725274724,0.07399267399267394,0.12402234636871508,67,34,1.6588829309687996,0.3648351648351648,0.05714285714285714
0,1000.0,31,2.2695652173913046,0.093840579710145,0.14983351831298558,61,31,1.6735673288740307,0.3652173913043478,0.05434782608695652
0,3000.0,6,2.318820224719101,0.08778089887640417,0.1402061855670103,113,57,1.8475920714361806,0.34269662921348315,0.06320224719101124
0,100.0,49,2.2745098039215685,0.0849673202614379,0.14563106796116504,17,9,1.4114353126522554,0.39215686274509803,0.0784313725490196
0,1000.0,19,2.264069264069264,0.075036075036075,0.12694877505567928,61,31,1.723916910184172,0.36363636363636365,0.05194805194805195
0,1000.0,27,2.257510729613734,0.07403433476394845,0.12265193370165746,65,33,1.6861130734615177,0.37553648068669526,0.05150214592274678
0,3000.0,4,2.2935906271536872,0.0856880312428207,0.1384142173615858,119,60,1.8777394464144357,0.36871123363197794,0.06064782908339077
0,1000.0,33,2.3289473684210527,0.10818713450292408,0.17386722866174922,57,29,1.7548521544241489,0.34868421052631576,0.07456140350877193
0,10000.0,7,2.2989755383650428,0.08533695727925206,0.137387857291884,272,136,2.047630600948534,0.3527075057495296,0.05352289358143424
0,8500.0,42,2.310596526554241,0.08922728416813454,0.14067733531819873,228,114,2.118247758277219,0.34960986659954696,0.05814246161590737
0,6000.0,43,2.2900280898876404,0.07941245318352111,0.13027426160337552,169,85,1.988876551414513,0.3591994382022472,0.05793539325842697
0,500.0,41,2.2683982683982684,0.0707070707070707,0.11409395973154363,40,20,1.4648365596669715,0.3593073593073593,0.03896103896103896
0,4500.0,36,2.332099907493062,0.08718778908418157,0.13523211482395156,161,81,1.8958276045511822,0.3408880666049954,0.05735430157261795
0,4500.0,22,2.2506024096385544,0.0743775100401607,0.12553244800801805,143,72,1.98673035973779,0.37542168674698795,0.04674698795180723
0,10000.0,11,2.2979086641058473,0.08319106558543113,0.13267578746420616,233,117,2.088368095028537,0.35979513444302175,0.05655142979086641
0,50.0,26,2.2222222222222223,0.06172839506172839,0.11538461538461539,10,5,1.4180502972328428,0.4074074074074074,0.07407407407407407
0,50.0,32,2.4827586206896552,0.057471264367816084,0.08333333333333333,10,5,1.1808043877702992,0.3448275862068966,0.1724137931034483
0,10000.0,39,2.300360093200593,0.08592812257290044,0.1384079391891892,248,124,2.107826377551765,0.3518322389324296,0.05380216055920356
0,250.0,15,2.3464566929133857,0.08661417322834647,0.1387900355871886,30,15,1.4457335692805315,0.3858267716535433,0.13385826771653545
0,250.0,29,2.2419354838709675,0.09005376344086022,0.1518987341772152,25,13,1.503357710758669,0.3870967741935484,0.04032258064516129
0,500.0,6,2.2044444444444444,0.08592592592592593,0.14251781472684086,42,21,1.602901539932804,0.4,0.06222222222222222
0,500.0,7,2.229357798165138,0.07645259938837924,0.13138686131386862,40,20,1.6045512692330004,0.38073394495412843,0.045871559633027525
0,250.0,28,2.3089430894308944,0.07588075880758809,0.12840466926070038,29,15,1.3752620530295856,0.37398373983739835,0.0975609756097561
0,250.0,14,2.380952380952381,0.08333333333333334,0.13186813186813187,30,15,1.4494424388474498,0.3333333333333333,0.07142857142857142
0,10000.0,38,2.3007080383173677,0.08847008191031418,0.14118013712861002,232,116,2.089484796956394,0.35235318617242817,0.05081216159933361
0,50.0,33,2.076923076923077,0.07692307692307691,0.14285714285714285,11,6,1.2872803812444642,0.46153846153846156,0.0
0,10000.0,10,2.2794964796244934,0.0786572789986481,0.13065976714100905,225,113,2.114576353933771,0.3654789844250053,0.054619159377000216
0,50.0,27,2.2857142857142856,0.14285714285714285,0.2222222222222222,13,7,1.3828402323815545,0.35714285714285715,0.0
0,4500.0,23,2.296435272045028,0.0849749843652284,0.1374738311235171,141,71,1.8986517315629174,0.3616322701688555,0.06191369606003752
0,4500.0,37,2.298262548262548,0.07907014157014161,0.13037214885954382,147,74,2.0070269910725638,0.35714285714285715,0.056467181467181465
0,500.0,40,2.2638297872340427,0.08156028368794328,0.13938053097345132,42,21,1.4720649208026284,0.3659574468085106,0.029787234042553193
0,6000.0,42,2.3069444444444445,0.07899305555555605,0.13054607508532423,168,84,1.9428835057603622,0.35659722222222223,0.0642361111111111
0,10000.0,6,2.2998935037273696,0.0837415690450829,0.13556990157688645,237,119,2.0845004598862866,0.35484558040468583,0.05793397231096912
0,8500.0,43,2.30581800099453,0.08619260732637116,0.1389776357827476,224,112,2.074333944047769,0.3552958727001492,0.056439582297364496
0,3000.0,5,2.2600574712643677,0.06633141762452097,0.11354359925788497,121,61,1.8528378701374526,0.3656609195402299,0.05028735632183908
0,1000.0,32,2.3066666666666666,0.10518518518518531,0.16465422612513722,62,31,1.7582034055097577,0.3511111111111111,0.06
0,1000.0,26,2.306695464362851,0.08279337652987763,0.1337579617834395,57,29,1.7597925285738314,0.35853131749460043,0.06263498920086392
0,1000.0,22,2.3227176220806793,0.105095541401274,0.1683991683991684,66,33,1.6659841526286951,0.34182590233545646,0.055201698513800426
0,1000.0,36,2.294949494949495,0.08653198653198657,0.13747454175152748,62,31,1.6054423234553807,0.3474747474747475,0.046464646464646465
0,3000.0,1,2.2753726046841733,0.08493021055121804,0.1332129963898917,119,60,1.843001595225336,0.3633782824698368,0.051809794180269694
0,50.0,9,2.16,0.07999999999999999,0.14634146341463414,12,6,1.208051955747276,0.32,0.0
0,6000.0,46,2.2804920913884006,0.08295254833040476,0.13607142857142857,182,91,2.0031600419035227,0.3616871704745167,0.04569420035149385
0,8500.0,47,2.3063640848544646,0.08378556158526534,0.13356039411263837,224,112,2.0374992543371824,0.35569807597434633,0.05944745929945733
0,10000.0,2,2.3047498949138294,0.09054925038531493,0.1452217364147408,234,117,2.1302156972164106,0.3526691887347625,0.05674653215636822
0,500.0,44,2.341463414634146,0.12059620596205951,0.18426103646833014,38,19,1.5808114718880022,0.35365853658536583,0.08130081300813008
0,4500.0,33,2.308277830637488,0.08809070726292452,0.14047058823529412,136,68,1.935388133061084,0.35014272121788775,0.05518553758325404
0,4500.0,27,2.2982954545454546,0.08499053030303053,0.13671782762691853,156,78,2.0247922843731776,0.35795454545454547,0.050662878787878785
0,3000.0,49,2.2823200559049615,0.07721872816212424,0.12725344644750794,119,60,1.8319198085597101,0.36268343815513626,0.0496156533892383
0,10000.0,28,2.3026123301985373,0.08683385579937224,0.13830339528605545,215,108,2.073205170507611,0.35381400208986413,0.05370950888192268
0,50.0,23,2.4444444444444446,0.12345679012345678,0.19672131147540983,12,6,1.353231364985537,0.25925925925925924,0.1111111111111111
0,10000.0,14,2.312579415501906,0.08410984046307989,0.1349890886417957,236,118,2.088735524899555,0.35324015247776364,0.05950868276154172
0,50.0,37,2.074074074074074,0.06790123456790123,0.13333333333333333,11,6,1.2776737260851794,0.48148148148148145,0.037037037037037035
0,250.0,38,2.265486725663717,0.09587020648967552,0.16,23,12,1.6399921747486799,0.3893805309734513,0.07079646017699115
0,500.0,3,2.2,0.057971014492753624,0.09420289855072464,43,22,1.4369579664202785,0.3826086956521739,0.017391304347826087
0,250.0,10,2.352,0.12400000000000004,0.1724137931034483,35,18,1.43485518101075,0.32,0.064
0,250.0,11,2.206896551724138,0.061781609195402286,0.11320754716981132,30,15,1.436555435219804,0.3793103448275862,0.034482758620689655
0,500.0,2,2.309623430962343,0.10041841004184093,0.17177914110429449,44,22,1.5947742391510153,0.35564853556485354,0.07112970711297072
0,250.0,39,2.2950819672131146,0.0710382513661202,0.11203319502074689,26,13,1.5087758921817696,0.36065573770491804,0.02459016393442623
0,50.0,36,2.0,0.03571428571428571,0.07142857142857142,10,5,0.9394330452710886,0.5,0.0
0,50.0,22,2.3870967741935485,0.11827956989247312,0.17391304347826086,11,6,1.3271604143537858,0.3548387096774194,0.0967741935483871
0,10000.0,15,2.301052179514709,0.08506907164841378,0.1385747813100064,241,121,2.1377915797712994,0.35473480781619066,0.056044663946746835
0,3000.0,48,2.2657952069716774,0.07225853304284661,0.11924219910846955,133,67,1.8224647888443406,0.3681917211328976,0.05519244734931009
0,10000.0,29,2.2906456424461963,0.08399034022302633,0.13352638352638352,237,119,2.1027242852905053,0.3543575538035372,0.051139995738333686
0,4500.0,26,2.3266239707227814,0.09210125038121406,0.14679715302491103,158,79,1.961129372858092,0.34492223238792313,0.0585544373284538
0,4500.0,32,2.285169289461135,0.07884279128914334,0.1281190019193858,152,76,1.9630297907548877,0.36194563662374823,0.055317119694802096
0,500.0,45,2.295964125560538,0.06576980568011961,0.10690423162583519,44,22,1.5526749286188262,0.35874439461883406,0.06278026905829596
0,8500.0,46,2.326289926289926,0.08595413595413555,0.13626583791537175,213,107,2.0391559895966758,0.3434889434889435,0.05945945945945946
