,stickiness,simulation,average_degree,average_clustering,transitivity,diameter,radius,entropy,dead_ends,ways_4
0,1.0,10,2.247787610619469,0.09882005899705017,0.1651376146788991,25,13,1.7147736777624245,0.3805309734513274,0.05309734513274336
0,0.1,21,2.65,0.08645833333333336,0.1103448275862069,28,14,1.366781485992797,0.2375,0.18125
0,0.1,8,2.647398843930636,0.05973025048169557,0.0835117773019272,33,17,1.1960615681210067,0.24277456647398843,0.16184971098265896
0,0.2,17,2.6666666666666665,0.16025641025641027,0.2097902097902098,34,17,1.3704630220897496,0.24358974358974358,0.17307692307692307
0,0.5,22,2.34375,0.078125,0.12043795620437957,30,15,1.429769873353854,0.3515625,0.1015625
0,0.9,22,2.4029850746268657,0.12064676616915432,0.19,31,16,1.560267912426433,0.3358208955223881,0.09701492537313433
0,0.7,27,2.523489932885906,0.13870246085011187,0.19672131147540983,34,17,1.3805871472699789,0.28187919463087246,0.12751677852348994
0,1.0,4,2.3870967741935485,0.12903225806451618,0.19852941176470587,29,15,1.6065683041409053,0.3387096774193548,0.08064516129032258
0,0.9,1,2.2545454545454544,0.07727272727272726,0.12857142857142856,26,13,1.72319616176406,0.37272727272727274,0.02727272727272727
0,0.01,17,2.901734104046243,0.08381502890173413,0.0972972972972973,27,14,1.1273786389613623,0.16184971098265896,0.24277456647398843
0,0.01,16,2.9485714285714284,0.10857142857142857,0.12998266897746968,25,13,1.192393783373746,0.14285714285714285,0.2571428571428571
0,0.9,0,2.2113821138211383,0.07994579945799458,0.14347826086956522,29,15,1.469616243822896,0.3983739837398374,0.04878048780487805
0,1.0,5,2.3230769230769233,0.09871794871794878,0.15730337078651685,31,16,1.5333245246423695,0.34615384615384615,0.06153846153846154
0,0.7,26,2.343283582089552,0.11194029850746272,0.17142857142857143,32,16,1.4557930311136822,0.34328358208955223,0.05970149253731343
0,0.9,23,2.2903225806451615,0.07795698924731183,0.12195121951219512,29,15,1.5880519371686126,0.3629032258064516,0.04032258064516129
0,0.5,23,2.356589147286822,0.08785529715762275,0.14233576642335766,25,13,1.4820440015142926,0.32558139534883723,0.08527131782945736
0,0.2,16,2.56969696969697,0.10000000000000002,0.13636363636363635,36,18,1.2863219363990857,0.26666666666666666,0.12727272727272726
0,0.1,9,2.6785714285714284,0.10218253968253967,0.13548387096774195,31,16,1.3055032275778824,0.24404761904761904,0.16666666666666666
0,0.2,14,2.5298013245033113,0.11147902869757179,0.16216216216216217,39,20,1.4389440966521416,0.271523178807947,0.11920529801324503
0,0.5,21,2.382978723404255,0.09574468085106387,0.1563517915309446,28,14,1.3935295529353195,0.3333333333333333,0.07801418439716312
0,0.2,28,2.4358974358974357,0.07371794871794873,0.11830985915492957,32,16,1.3541241850507957,0.30128205128205127,0.10256410256410256
0,0.7,18,2.3333333333333335,0.09391534391534394,0.14885496183206107,26,13,1.5380546403699402,0.3412698412698413,0.07142857142857142
0,0.9,21,2.3333333333333335,0.09064327485380118,0.1506276150627615,23,12,1.705208123851295,0.34210526315789475,0.08771929824561403
0,0.7,24,2.3884892086330933,0.07074340527577937,0.10855263157894737,38,19,1.5007223151988847,0.33093525179856115,0.07913669064748201
0,0.9,2,2.323529411764706,0.07475490196078433,0.11619718309859155,32,16,1.4638686221575747,0.3602941176470588,0.08088235294117647
0,0.01,28,2.8363636363636364,0.10303030303030303,0.12450592885375494,23,12,1.237027097558809,0.18181818181818182,0.21212121212121213
0,1.0,7,2.3968253968253967,0.07275132275132275,0.11785714285714285,33,17,1.542276051101308,0.3333333333333333,0.09523809523809523
0,0.01,14,2.835294117647059,0.09705882352941178,0.11954459203036052,27,14,1.2572862531580062,0.19411764705882353,0.23529411764705882
0,0.01,15,2.9221556886227544,0.12974051896207583,0.15055762081784388,30,15,1.1764796977831427,0.1437125748502994,0.23353293413173654
0,1.0,6,2.3174603174603177,0.06216931216931216,0.10424710424710425,29,15,1.5010039828277848,0.35714285714285715,0.06349206349206349
0,0.01,29,2.869047619047619,0.09821428571428574,0.12290502793296089,23,12,1.2443237287622892,0.19642857142857142,0.2619047619047619
0,0.9,3,2.4583333333333335,0.07291666666666669,0.11572700296735905,31,16,1.4523609684809733,0.3125,0.1111111111111111
0,0.7,25,2.2992125984251968,0.08923884514435694,0.15,28,14,1.5551883034200344,0.3700787401574803,0.07874015748031496
0,0.9,20,2.406015037593985,0.13157894736842105,0.2033898305084746,29,15,1.518016058146405,0.3157894736842105,0.09022556390977443
0,0.7,19,2.3934426229508197,0.092896174863388,0.138996138996139,31,16,1.358641138184452,0.28688524590163933,0.04918032786885246
0,0.5,20,2.5369127516778525,0.08053691275167789,0.11290322580645161,34,17,1.3962378160208728,0.28859060402684567,0.1342281879194631
0,0.2,29,2.700636942675159,0.11252653927813167,0.13513513513513514,28,14,1.3458348470929946,0.2229299363057325,0.20382165605095542
0,0.2,15,2.691358024691358,0.08230452674897122,0.10344827586206896,31,16,1.3070902498561034,0.25925925925925924,0.2222222222222222
0,0.5,24,2.507042253521127,0.12089201877934273,0.18155619596541786,28,15,1.497567538893371,0.29577464788732394,0.13380281690140844
0,0.2,11,2.55,0.09375000000000003,0.1330049261083744,34,17,1.26313788798217,0.29375,0.14375
0,0.5,18,2.3768115942028984,0.09782608695652176,0.14950166112956811,31,16,1.4421170966433856,0.34057971014492755,0.08695652173913043
0,0.7,21,2.4,0.12592592592592594,0.1893687707641196,27,14,1.5445780464611,0.34074074074074073,0.08888888888888889
0,0.9,18,2.393939393939394,0.10479797979797983,0.15306122448979592,30,15,1.559816080684289,0.3409090909090909,0.09848484848484848
0,0.9,24,2.3714285714285714,0.09880952380952383,0.1490066225165563,32,16,1.5146663084029859,0.32857142857142857,0.08571428571428572
0,0.01,11,2.9135802469135803,0.11831275720164608,0.14231499051233396,27,14,1.29442079341429,0.16666666666666666,0.25925925925925924
0,0.9,7,2.292682926829268,0.10840108401084017,0.16049382716049382,33,17,1.6658517643856903,0.34959349593495936,0.04065040650406504
0,1.0,2,2.3252032520325203,0.06910569105691056,0.1171875,30,15,1.5779412345476167,0.35772357723577236,0.07317073170731707
0,0.7,8,2.3851851851851853,0.11481481481481487,0.16271186440677965,31,16,1.362101295620147,0.32592592592592595,0.08888888888888889
0,0.7,9,2.3609022556390977,0.07142857142857144,0.10752688172043011,30,15,1.3604671906658858,0.3157894736842105,0.06015037593984962
0,1.0,3,2.292682926829268,0.07317073170731705,0.11952191235059761,31,16,1.557905981771304,0.37398373983739835,0.08130081300813008
0,0.9,6,2.2123893805309733,0.056047197640117986,0.09905660377358491,30,15,1.6501274945084632,0.39823008849557523,0.05309734513274336
0,0.01,10,2.8554913294797686,0.10597302504816959,0.1233644859813084,26,14,1.1988809862175986,0.17341040462427745,0.20809248554913296
0,0.9,25,2.2635658914728682,0.06976744186046512,0.11857707509881422,31,16,1.4931420309886017,0.37209302325581395,0.06201550387596899
0,0.9,19,2.303030303030303,0.10227272727272732,0.16853932584269662,29,15,1.5716629469418713,0.36363636363636365,0.05303030303030303
0,0.7,20,2.381679389312977,0.09414758269720105,0.14840989399293286,30,15,1.5070448088382247,0.31297709923664124,0.08396946564885496
0,0.2,10,2.529032258064516,0.1311827956989247,0.18947368421052632,31,16,1.4798332409130386,0.2645161290322581,0.12903225806451613
0,0.5,19,2.533333333333333,0.11999999999999998,0.1595744680851064,35,18,1.4567839080050078,0.29333333333333333,0.14666666666666667
0,0.5,25,2.4895104895104896,0.12237762237762242,0.17543859649122806,34,17,1.5739051137793298,0.3006993006993007,0.11188811188811189
0,0.5,27,2.2442748091603053,0.06743002544529263,0.12790697674418605,25,13,1.5349058307907366,0.3969465648854962,0.08396946564885496
0,0.2,12,2.5526315789473686,0.13377192982456143,0.17142857142857143,30,15,1.3848059030722573,0.28289473684210525,0.14473684210526316
0,0.7,22,2.208,0.06399999999999999,0.11688311688311688,29,15,1.481307304928591,0.392,0.04
0,0.9,27,2.293577981651376,0.08868501529051989,0.1506849315068493,28,14,1.5117065186134415,0.3486238532110092,0.07339449541284404
0,0.5,9,2.4489795918367347,0.06235827664399091,0.09705882352941177,29,15,1.3124508803324832,0.30612244897959184,0.10884353741496598
0,0.01,12,2.8555555555555556,0.07314814814814816,0.09010600706713781,25,14,1.1945566955016187,0.18888888888888888,0.24444444444444444
0,1.0,1,2.3529411764705883,0.11064425770308127,0.16666666666666666,30,15,1.6366748943208316,0.3445378151260504,0.06722689075630252
0,0.9,4,2.283464566929134,0.09317585301837271,0.15294117647058825,31,16,1.6017921515156905,0.3858267716535433,0.05511811023622047
0,0.9,5,2.3220338983050848,0.10451977401129947,0.16733067729083664,26,13,1.5558942772232902,0.3813559322033898,0.1016949152542373
0,1.0,0,2.2900763358778624,0.039440203562340966,0.06792452830188679,29,15,1.5810361056888367,0.37404580152671757,0.06870229007633588
0,0.01,13,2.947976878612717,0.12524084778420036,0.14736842105263157,26,13,1.2438525831887917,0.14450867052023122,0.2543352601156069
0,0.5,8,2.3943661971830985,0.06690140845070422,0.10410094637223975,36,18,1.4293410198415482,0.34507042253521125,0.09859154929577464
0,0.9,26,2.4057971014492754,0.05797101449275361,0.0891089108910891,27,14,1.3871887419360678,0.3115942028985507,0.07246376811594203
0,0.7,23,2.4,0.09047619047619049,0.14331210191082802,36,18,1.3255376661348228,0.34285714285714286,0.1
0,0.2,13,2.5098039215686274,0.0915032679738562,0.13385826771653545,27,14,1.3651865781632608,0.3137254901960784,0.1568627450980392
0,0.5,26,2.4477611940298507,0.09452736318407966,0.1461038961038961,29,15,1.4438155585433312,0.29850746268656714,0.1044776119402985
0,0.1,1,2.6540880503144653,0.11320754716981132,0.15456674473067916,27,14,1.4308264882199908,0.2389937106918239,0.13836477987421383
0,0.2,22,2.6545454545454548,0.10202020202020201,0.1292517006802721,31,16,1.2880308535255283,0.22424242424242424,0.1393939393939394
0,0.5,17,2.442857142857143,0.09047619047619052,0.14195583596214512,31,16,1.4911035457523323,0.30714285714285716,0.07142857142857142
0,0.9,17,2.2735042735042734,0.054131054131054124,0.09251101321585903,31,16,1.537555287902744,0.358974358974359,0.03418803418803419
0,0.7,12,2.372093023255814,0.07751937984496125,0.12043795620437957,27,14,1.528593485842009,0.32558139534883723,0.05426356589147287
0,0.5,5,2.5874125874125875,0.14801864801864806,0.19008264462809918,28,14,1.4773890377395233,0.2517482517482518,0.11188811188811189
0,0.9,8,2.2241379310344827,0.05172413793103447,0.08490566037735849,28,14,1.6321721508166243,0.3706896551724138,0.008620689655172414
0,0.01,22,2.9310344827586206,0.09195402298850575,0.09827586206896552,26,13,1.2568561554690334,0.1724137931034483,0.2988505747126437
0,0.7,7,2.43609022556391,0.08897243107769426,0.1188118811881188,22,11,1.353313285916581,0.3082706766917293,0.09774436090225563
0,0.7,6,2.361111111111111,0.05092592592592591,0.08653846153846154,32,16,1.3475905744935768,0.3541666666666667,0.09027777777777778
0,0.01,23,2.9069767441860463,0.0988372093023256,0.11413043478260869,25,13,1.2029054185920478,0.1569767441860465,0.23837209302325582
0,0.9,9,2.302521008403361,0.07422969187675069,0.12658227848101267,28,14,1.5305244180676119,0.3445378151260504,0.04201680672268908
0,0.5,4,2.3676470588235294,0.07475490196078433,0.12162162162162163,33,17,1.5063015326166418,0.35294117647058826,0.08823529411764706
0,0.7,13,2.3728813559322033,0.1242937853107345,0.1875,26,13,1.7561369697889775,0.3474576271186441,0.07627118644067797
0,0.9,16,2.3698630136986303,0.08333333333333337,0.125,37,19,1.4551146504368309,0.3356164383561644,0.06164383561643835
0,0.5,16,2.394160583941606,0.09124087591240877,0.1390728476821192,33,17,1.597389880044738,0.32116788321167883,0.0948905109489051
0,0.2,23,2.5714285714285716,0.07359307359307359,0.10824742268041238,25,13,1.1760555766442091,0.2597402597402597,0.11688311688311688
0,0.1,0,2.75,0.0892857142857143,0.11065573770491803,28,14,1.2867877346243242,0.20833333333333334,0.19642857142857142
0,0.1,2,2.7435897435897436,0.08760683760683763,0.10273972602739725,26,13,1.2057180050642857,0.16666666666666666,0.15384615384615385
0,0.2,21,2.4516129032258065,0.06989247311827958,0.10863509749303621,28,14,1.3816654421112842,0.3032258064516129,0.10967741935483871
0,0.5,28,2.331034482758621,0.08275862068965519,0.1377049180327869,32,16,1.341321213675729,0.35172413793103446,0.0896551724137931
0,0.5,14,2.410596026490066,0.07726269315673291,0.11572700296735905,36,18,1.2467683460592054,0.31788079470198677,0.09271523178807947
0,0.9,14,2.3666666666666667,0.10416666666666669,0.16091954022988506,25,13,1.413133394365209,0.35,0.09166666666666666
0,0.9,28,2.351145038167939,0.10941475826972014,0.16605166051660517,35,18,1.5091098866688089,0.31297709923664124,0.05343511450381679
0,0.7,11,2.4603174603174605,0.0873015873015873,0.1490066225165563,31,16,1.5137584181950616,0.31746031746031744,0.15873015873015872
0,0.5,6,2.464788732394366,0.08098591549295776,0.12574850299401197,34,17,1.3325467766046792,0.3028169014084507,0.11971830985915492
0,0.01,21,2.869047619047619,0.06150793650793653,0.07865168539325842,25,13,1.2335893214879292,0.18452380952380953,0.25595238095238093
0,0.7,4,2.231404958677686,0.07024793388429751,0.12875536480686695,28,14,1.6542595608817379,0.38016528925619836,0.08264462809917356
0,0.7,5,2.2439024390243905,0.07723577235772357,0.12605042016806722,24,12,1.5185403603508367,0.3902439024390244,0.056910569105691054
0,0.01,20,2.8255813953488373,0.0804263565891473,0.10674157303370786,25,13,1.2357706699571764,0.20348837209302326,0.25
0,0.5,7,2.345864661654135,0.07142857142857142,0.11578947368421053,26,13,1.5121975574980429,0.3533834586466165,0.09774436090225563
0,0.7,10,2.4832214765100673,0.11185682326621928,0.15211267605633802,33,17,1.3435339810862412,0.2953020134228188,0.12080536912751678
0,0.9,29,2.3739837398373984,0.11924119241192417,0.17110266159695817,26,13,1.5481027041983404,0.3089430894308943,0.08130081300813008
0,0.9,15,2.3278688524590163,0.06557377049180327,0.1171875,26,13,1.4980863218980898,0.36065573770491804,0.08196721311475409
0,0.5,15,2.4539007092198584,0.10165484633569741,0.14678899082568808,32,16,1.4300997547445058,0.3049645390070922,0.10638297872340426
0,0.2,20,2.7325581395348837,0.09496124031007755,0.11561866125760649,33,17,1.2665338593329378,0.21511627906976744,0.18604651162790697
0,0.5,29,2.4900662251655628,0.1368653421633554,0.19658119658119658,29,15,1.3797337651806059,0.271523178807947,0.0728476821192053
0,0.1,3,2.730769230769231,0.10256410256410263,0.13392857142857142,26,13,1.3479636743769439,0.22435897435897437,0.1858974358974359
0,0.1,7,2.755813953488372,0.09496124031007755,0.12121212121212122,30,15,1.2174204777719198,0.19767441860465115,0.1686046511627907
0,0.5,11,2.43609022556391,0.09523809523809525,0.1465798045602606,32,16,1.5308898512567324,0.3082706766917293,0.12781954887218044
0,0.2,18,2.5521472392638036,0.08179959100204501,0.12469437652811736,32,16,1.2246935811487705,0.26993865030674846,0.13496932515337423
0,0.2,24,2.5542168674698793,0.09437751004016065,0.13507109004739337,26,13,1.2582543330842446,0.2891566265060241,0.14457831325301204
0,0.7,14,2.342857142857143,0.06547619047619047,0.11224489795918367,31,16,1.504517045673887,0.32857142857142857,0.08571428571428572
0,0.9,11,2.359375,0.04947916666666665,0.07636363636363637,31,16,1.5343711274626393,0.34375,0.0859375
0,0.7,28,2.267605633802817,0.05516431924882627,0.09507042253521127,30,15,1.4747695043013678,0.39436619718309857,0.07042253521126761
0,0.5,3,2.3194444444444446,0.0868055555555556,0.14285714285714285,34,17,1.4473103842243424,0.3472222222222222,0.05555555555555555
0,0.01,24,2.9876543209876543,0.1131687242798354,0.1306715063520871,26,13,1.292264014500795,0.13580246913580246,0.29012345679012347
0,0.01,18,2.9523809523809526,0.07760141093474425,0.09047619047619047,27,14,1.1421515793885109,0.15873015873015872,0.2698412698412698
0,0.7,1,2.526315789473684,0.11528822055137847,0.16718266253869968,29,15,1.5405025211803824,0.2781954887218045,0.09774436090225563
0,0.7,0,2.2333333333333334,0.03194444444444445,0.06437768240343347,26,13,1.4694587139263435,0.39166666666666666,0.08333333333333333
0,0.01,19,2.912280701754386,0.08966861598440545,0.10752688172043011,28,15,1.2768322527323241,0.1695906432748538,0.26900584795321636
0,0.01,25,2.9069767441860463,0.09883720930232558,0.12147887323943662,28,14,1.238110072902723,0.19186046511627908,0.29651162790697677
0,0.5,2,2.4052287581699345,0.05119825708061001,0.07917888563049853,29,15,1.34837145216286,0.3333333333333333,0.08496732026143791
0,0.7,29,2.3464566929133857,0.10367454068241472,0.16605166051660517,26,13,1.547230793257045,0.3464566929133858,0.09448818897637795
0,0.9,10,2.3157894736842106,0.1040100250626567,0.16304347826086957,30,15,1.470077981421984,0.3684210526315789,0.07518796992481203
0,0.7,15,2.446043165467626,0.10551558752997604,0.14423076923076922,32,16,1.4123131065534207,0.2805755395683453,0.07194244604316546
0,0.2,25,2.746987951807229,0.10642570281124498,0.13692946058091288,31,16,1.3465674915095913,0.21686746987951808,0.1927710843373494
0,0.5,10,2.4857142857142858,0.09404761904761909,0.14285714285714285,31,16,1.42004986793438,0.3,0.12857142857142856
0,0.2,19,2.632258064516129,0.10752688172043011,0.15,34,17,1.3189126275822551,0.25806451612903225,0.1870967741935484
0,0.1,6,2.772727272727273,0.09375000000000004,0.11003861003861004,29,15,1.215445819149168,0.19886363636363635,0.19886363636363635
0,0.1,4,2.6748466257668713,0.09611451942740289,0.12053571428571429,36,18,1.3014840774202472,0.2331288343558282,0.1656441717791411
0,0.5,12,2.434108527131783,0.09431524547803621,0.14334470989761092,30,15,1.4958805712570964,0.31007751937984496,0.09302325581395349
0,0.2,27,2.591715976331361,0.09960552268244577,0.12866817155756208,33,17,1.2689226107956038,0.27218934911242604,0.16568047337278108
0,0.7,17,2.2580645161290325,0.03494623655913978,0.0635593220338983,28,14,1.5036268330634066,0.3548387096774194,0.03225806451612903
0,0.9,12,2.256,0.05866666666666666,0.11065573770491803,33,17,1.475613843755095,0.384,0.056
0,0.5,0,2.5454545454545454,0.10839160839160844,0.15041782729805014,29,15,1.4002258152253977,0.2867132867132867,0.13286713286713286
0,0.01,27,2.658536585365854,0.100609756097561,0.12217194570135746,27,14,1.3421155211268432,0.22560975609756098,0.1524390243902439
0,1.0,8,2.25,0.07083333333333333,0.1276595744680851,26,13,1.5229728417471429,0.39166666666666666,0.06666666666666667
0,0.7,2,2.375,0.09722222222222225,0.15335463258785942,35,18,1.4465431752889062,0.3333333333333333,0.09027777777777778
0,0.7,3,2.3309352517985613,0.05995203836930454,0.09540636042402827,33,17,1.4041626972315011,0.3381294964028777,0.03597122302158273
0,1.0,9,2.1238938053097347,0.04424778761061946,0.07936507936507936,32,16,1.6555351569475352,0.415929203539823,0.008849557522123894
0,0.01,26,2.7976190476190474,0.049603174603174593,0.07058823529411765,22,12,1.1787941039589485,0.21428571428571427,0.2261904761904762
0,0.5,1,2.423357664233577,0.09610705596107058,0.15335463258785942,34,17,1.496955249986957,0.3284671532846715,0.10948905109489052
0,0.9,13,2.2782608695652176,0.08985507246376814,0.1493212669683258,27,14,1.6978061114406071,0.3391304347826087,0.02608695652173913
0,0.7,16,2.3768115942028984,0.09420289855072467,0.14285714285714285,36,18,1.283438250290046,0.30434782608695654,0.07246376811594203
0,0.2,26,2.5714285714285716,0.11594202898550728,0.15632754342431762,33,17,1.4049365378108152,0.2546583850931677,0.10559006211180125
0,0.5,13,2.5211267605633805,0.10915492957746481,0.15384615384615385,30,15,1.4549719383343183,0.2887323943661972,0.14084507042253522
0,0.1,5,2.7738095238095237,0.09623015873015874,0.126,30,15,1.2993884903626132,0.20833333333333334,0.22023809523809523
0,0.1,10,2.8095238095238093,0.11706349206349205,0.15028901734104047,34,17,1.3288241192997086,0.21428571428571427,0.25595238095238093
0,1.0,21,2.2595419847328246,0.06870229007633587,0.1171875,31,16,1.5075745011642476,0.3816793893129771,0.05343511450381679
0,0.01,4,2.8813559322033897,0.09322033898305086,0.1166077738515901,26,14,1.2213934734950045,0.1807909604519774,0.2542372881355932
0,0.05,19,2.7251461988304095,0.11208576998050684,0.15274949083503056,25,13,1.2930462441860744,0.22807017543859648,0.19298245614035087
0,0.05,25,2.843243243243243,0.08108108108108109,0.09827586206896552,27,14,1.216173660901556,0.2,0.24864864864864866
0,0.2,0,2.6575342465753424,0.11073059360730597,0.15151515151515152,37,19,1.3893594832938785,0.2328767123287671,0.1643835616438356
0,0.05,0,2.7745664739884393,0.0809248554913295,0.10404624277456648,31,16,1.1559943271966466,0.2138728323699422,0.23699421965317918
0,0.05,1,2.735632183908046,0.09195402298850577,0.12121212121212122,34,17,1.1676415592571638,0.20689655172413793,0.16666666666666666
0,0.2,1,2.7251461988304095,0.1003898635477583,0.1422924901185771,36,18,1.2956645851066075,0.2573099415204678,0.25146198830409355
0,0.05,24,2.776470588235294,0.06176470588235295,0.08235294117647059,28,14,1.1441772996207624,0.21176470588235294,0.23529411764705882
0,0.05,18,2.769230769230769,0.11143984220907299,0.144,26,15,1.2385163397931092,0.21301775147928995,0.20710059171597633
0,0.01,5,2.911917098445596,0.05526770293609672,0.06698564593301436,29,15,1.0438671800027235,0.16580310880829016,0.25906735751295334
0,1.0,20,2.2748091603053435,0.09033078880407129,0.16030534351145037,31,16,1.6114058755159588,0.37404580152671757,0.07633587786259542
0,0.1,11,2.5521472392638036,0.11247443762781188,0.16097560975609757,31,16,1.3772926650562505,0.27607361963190186,0.13496932515337423
0,0.1,13,2.8421052631578947,0.09320175438596494,0.10805084745762712,25,13,1.3190180029016518,0.18421052631578946,0.23684210526315788
0,1.0,22,2.2037037037037037,0.09722222222222222,0.1477832512315271,22,11,1.5170877661792106,0.4074074074074074,0.06481481481481481
0,0.01,7,2.8379888268156424,0.061452513966480445,0.07581227436823104,25,14,1.162453245795279,0.18994413407821228,0.22905027932960895
0,0.05,26,2.6666666666666665,0.10000000000000005,0.1342281879194631,26,13,1.266708413286733,0.23030303030303031,0.14545454545454545
0,0.2,3,2.6835443037974684,0.11814345991561183,0.15575620767494355,30,15,1.3867776075914553,0.2468354430379747,0.189873417721519
0,0.05,3,2.8,0.08039215686274513,0.10836501901140684,28,14,1.2421843319547068,0.22941176470588234,0.2647058823529412
0,0.05,2,2.77027027027027,0.1193693693693694,0.1571753986332574,25,13,1.4219033350551138,0.20945945945945946,0.21621621621621623
0,0.2,2,2.632911392405063,0.160337552742616,0.21933962264150944,35,18,1.3351744512389176,0.25316455696202533,0.16455696202531644
0,0.05,27,2.6962025316455698,0.14556962025316453,0.19727891156462585,27,14,1.3978101407160088,0.22784810126582278,0.17088607594936708
0,0.01,6,2.8950276243093924,0.07274401473296502,0.08869565217391304,25,14,1.1762832082416945,0.15469613259668508,0.23204419889502761
0,1.0,23,2.26890756302521,0.06582633053221287,0.10256410256410256,27,14,1.4592933798521956,0.3697478991596639,0.058823529411764705
0,0.1,12,2.789808917197452,0.11889596602972398,0.1522198731501057,27,14,1.428140055075046,0.19745222929936307,0.2356687898089172
0,0.1,16,2.715909090909091,0.08806818181818186,0.11422845691382766,31,16,1.1984379432983343,0.22727272727272727,0.17613636363636365
0,1.0,27,2.3053435114503817,0.10814249363867688,0.16030534351145037,35,18,1.5653146243799332,0.3435114503816794,0.04580152671755725
0,0.01,2,2.8160919540229883,0.07375478927203066,0.08442776735459662,29,15,1.194823063107206,0.19540229885057472,0.23563218390804597
